Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
179.999414444,-0.7235724,0.688835,0.009214169,-0.6886814,-0.7236162,0.01528027,0.01722011,0.004674994,0.993096
180.998113632,-0.7212905,0.6911899,0.01079904,-0.6911514,-0.7213688,0.007572027,0.01303133,-0.002034539,0.9931681
181.999284744,-0.7213752,0.6910897,0.01155888,-0.6911069,-0.7214451,0.003109328,0.0104843,-0.005775388,0.9931838
183.000456810,-0.7216758,0.6907668,0.01217566,-0.6908158,-0.7217317,0.0002824599,0.008971872,-0.008236022,0.9931812
183.999155998,-0.7217931,0.6906376,0.01257081,-0.6907048,-0.721837,-0.001425969,0.008074082,-0.00974001,0.993175
185.000328064,-0.7104539,0.7022765,0.01049666,-0.7023178,-0.7104906,-0.0003331956,0.007212706,-0.007633328,0.9931998
185.999027252,0.06712562,0.9941084,0.006722178,-0.9939994,0.06722434,-0.01574179,-0.01617817,-0.005590932,0.9931083
187.000198841,0.6059445,0.7885077,0.0159948,-0.7884001,0.6061394,-0.01370862,-0.02062793,-0.004271822,0.9930329
187.998898983,0.6698762,0.7347251,0.01350414,-0.7347559,0.6699689,-0.003510416,-0.01171158,-0.007584442,0.9931577
189.000071049,0.6690672,0.7355205,0.01005195,-0.7355748,0.6690764,0.002964815,-0.004594234,-0.009419387,0.9932001
189.998770714,0.668824,0.7357663,0.008165847,-0.7358115,0.6687884,0.006923056,-0.0003963478,-0.01069826,0.9931977
190.999942780,0.590501,0.8002976,0.0102174,-0.8003509,0.5903745,0.01301033,0.00436029,-0.01595781,0.9931177
191.998642445,-0.2949632,0.9530014,0.005463461,-0.9527541,-0.2950122,0.0217416,0.02238863,0.001138156,0.9930034
192.999815464,-0.6595916,0.7500501,0.008235789,-0.7498193,-0.6596074,0.01983235,0.02034849,0.006862162,0.993024
193.998515129,-0.7255389,0.6867591,0.01020437,-0.6866485,-0.7256082,0.01248305,0.01599676,0.002014813,0.9931248
194.999687672,-0.7264062,0.685827,0.01141019,-0.6858091,-0.7264879,0.006044253,0.01243814,-0.003466702,0.9931716
195.998388290,-0.650344,0.7580537,0.006983937,-0.7580454,-0.6503769,0.004346718,0.007840125,-0.002490337,0.9932211
196.999560356,0.2257231,0.9699026,0.008424199,-0.9698054,0.2258266,-0.01456469,-0.01611148,-0.004849485,0.9931133
197.998260975,0.624284,0.7740069,0.01510015,-0.7739596,0.6244427,-0.01010034,-0.01735636,-0.005365462,0.99309
198.999433517,0.6531249,0.7497473,0.01252227,-0.7497995,0.6531842,-0.0008176942,-0.008864538,-0.008882333,0.9931761
199.998134136,0.6526973,0.7501645,0.009653532,-0.7502215,0.6526858,0.004768551,-0.002765403,-0.01040588,0.9931976
200.999306679,0.6521726,0.750641,0.008121271,-0.7506848,0.6521259,0.007848108,0.0005695554,-0.01127934,0.9931916
201.998007774,0.6517635,0.7510104,0.006905932,-0.7510367,0.6516963,0.009803869,0.002848554,-0.01164875,0.9931835
202.999180317,0.6514128,0.7513229,0.006130371,-0.7513356,0.6513339,0.01104008,0.004295563,-0.01187489,0.9931756
203.997881889,0.6509834,0.7516993,0.005790095,-0.7517037,0.6508954,0.0119182,0.005188128,-0.0121923,0.9931673
204.999054909,0.6506325,0.752006,0.005587203,-0.7520054,0.6505401,0.01236595,0.005664829,-0.01233058,0.9931629
